filename,material_id,cif
Spinel_MgMg2O4.cif,163,"data_image0
_chemical_formula_structural       Mg24O32
_chemical_formula_sum              ""Mg24 O32""
_cell_length_a       8.65176
_cell_length_b       8.65176
_cell_length_c       8.65176
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Mg  Mg1       1.0  0.50000  0.50000  0.50000  1.0000
  Mg  Mg2       1.0  0.50000  0.00000  0.00000  1.0000
  Mg  Mg3       1.0  0.00000  0.00000  0.50000  1.0000
  Mg  Mg4       1.0  0.00000  0.50000  0.00000  1.0000
  Mg  Mg5       1.0  0.25000  0.75000  0.25000  1.0000
  Mg  Mg6       1.0  0.75000  0.75000  0.75000  1.0000
  Mg  Mg7       1.0  0.75000  0.25000  0.25000  1.0000
  Mg  Mg8       1.0  0.25000  0.25000  0.75000  1.0000
  Mg  Mg9       1.0  0.12500  0.12500  0.12500  1.0000
  Mg  Mg10      1.0  0.87500  0.37500  0.62500  1.0000
  Mg  Mg11      1.0  0.37500  0.62500  0.87500  1.0000
  Mg  Mg12      1.0  0.62500  0.87500  0.37500  1.0000
  Mg  Mg13      1.0  0.37500  0.87500  0.62500  1.0000
  Mg  Mg14      1.0  0.87500  0.62500  0.37500  1.0000
  Mg  Mg15      1.0  0.62500  0.37500  0.87500  1.0000
  Mg  Mg16      1.0  0.12500  0.62500  0.62500  1.0000
  Mg  Mg17      1.0  0.87500  0.87500  0.12500  1.0000
  Mg  Mg18      1.0  0.37500  0.12500  0.37500  1.0000
  Mg  Mg19      1.0  0.37500  0.37500  0.12500  1.0000
  Mg  Mg20      1.0  0.87500  0.12500  0.87500  1.0000
  Mg  Mg21      1.0  0.62500  0.12500  0.62500  1.0000
  Mg  Mg22      1.0  0.12500  0.87500  0.87500  1.0000
  Mg  Mg23      1.0  0.12500  0.37500  0.37500  1.0000
  Mg  Mg24      1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
NickelArsenide_PtO.cif,1,"data_image0
_chemical_formula_structural       Pt2O2
_chemical_formula_sum              ""Pt2 O2""
_cell_length_a       2.94503
_cell_length_b       2.94503
_cell_length_c       5.12839
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pt  Pt1       1.0  0.00000  0.00000  0.00000  1.0000
  Pt  Pt2       1.0  1.00000  1.00000  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.25000  1.0000
  O   O2        1.0  0.66667  0.33333  0.75000  1.0000
"
CadmiumIodide_SnO2.cif,113,"data_image0
_chemical_formula_structural       SnO2
_chemical_formula_sum              ""Sn1 O2""
_cell_length_a       3.04094
_cell_length_b       3.04094
_cell_length_c       4.54688
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Sn  Sn1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.33333  0.66667  0.24000  1.0000
  O   O2        1.0  0.66667  0.33333  0.76000  1.0000
"
RheniumTrioxide_CsO3.cif,78,"data_image0
_chemical_formula_structural       CsO3
_chemical_formula_sum              ""Cs1 O3""
_cell_length_a       3.91001
_cell_length_b       3.91001
_cell_length_c       3.91001
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cs  Cs1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.00000  0.50000  0.00000  1.0000
  O   O2        1.0  0.00000  0.00000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.00000  1.0000
"
Wurtzite_TlO.cif,618,"data_image0
_chemical_formula_structural       Tl2O2
_chemical_formula_sum              ""Tl2 O2""
_cell_length_a       3.46313
_cell_length_b       3.46313
_cell_length_c       5.62349
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Tl  Tl1       1.0  0.33333  0.66667  0.00000  1.0000
  Tl  Tl2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
Wurtzite_PbO.cif,53,"data_image0
_chemical_formula_structural       Pb2O2
_chemical_formula_sum              ""Pb2 O2""
_cell_length_a       3.5607
_cell_length_b       3.5607
_cell_length_c       5.78688
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pb  Pb1       1.0  0.33333  0.66667  0.00000  1.0000
  Pb  Pb2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
Rutile_BaO2.cif,87,"data_image0
_chemical_formula_structural       Ba2O4
_chemical_formula_sum              ""Ba2 O4""
_cell_length_a       4.70707
_cell_length_b       4.70707
_cell_length_c       2.84512
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ba  Ba1       1.0  0.00000  0.00000  0.00000  1.0000
  Ba  Ba2       1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
CaesiumChloride_SbO.cif,313,"data_image0
_chemical_formula_structural       SbO
_chemical_formula_sum              ""Sb1 O1""
_cell_length_a       2.78401
_cell_length_b       2.78401
_cell_length_c       2.78401
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Sb  Sb1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
"
Fluorite_BaO2.cif,384,"data_image0
_chemical_formula_structural       Ba4O8
_chemical_formula_sum              ""Ba4 O8""
_cell_length_a       5.91544
_cell_length_b       5.91544
_cell_length_c       5.91544
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ba  Ba1       1.0  0.00000  0.00000  0.00000  1.0000
  Ba  Ba2       1.0  0.00000  0.50000  0.50000  1.0000
  Ba  Ba3       1.0  0.50000  0.00000  0.50000  1.0000
  Ba  Ba4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
  O   O5        1.0  0.25000  0.25000  0.75000  1.0000
  O   O6        1.0  0.75000  0.75000  0.75000  1.0000
  O   O7        1.0  0.25000  0.75000  0.25000  1.0000
  O   O8        1.0  0.75000  0.25000  0.25000  1.0000
"
CadmiumIodide_HfO2.cif,212,"data_image0
_chemical_formula_structural       HfO2
_chemical_formula_sum              ""Hf1 O2""
_cell_length_a       3.05579
_cell_length_b       3.05579
_cell_length_c       4.57556
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Hf  Hf1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.33333  0.66667  0.24000  1.0000
  O   O2        1.0  0.66667  0.33333  0.76000  1.0000
"
CadmiumIodide_IrO2.cif,265,"data_image0
_chemical_formula_structural       IrO2
_chemical_formula_sum              ""Ir1 O2""
_cell_length_a       2.92958
_cell_length_b       2.92958
_cell_length_c       4.3318
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ir  Ir1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.33333  0.66667  0.24000  1.0000
  O   O2        1.0  0.66667  0.33333  0.76000  1.0000
"
CadmiumChloride_HfO2.cif,351,"data_image0
_chemical_formula_structural       Hf3O6
_chemical_formula_sum              ""Hf3 O6""
_cell_length_a       3.26511
_cell_length_b       3.26511
_cell_length_c       15.2114
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Hf  Hf1       1.0  0.00000  0.00000  0.00000  1.0000
  Hf  Hf2       1.0  0.66667  0.33333  0.33333  1.0000
  Hf  Hf3       1.0  0.33333  0.66667  0.66667  1.0000
  O   O1        1.0  0.00000  0.00000  0.26000  1.0000
  O   O2        1.0  0.00000  0.00000  0.74000  1.0000
  O   O3        1.0  0.66667  0.33333  0.59333  1.0000
  O   O4        1.0  0.66667  0.33333  0.07333  1.0000
  O   O5        1.0  0.33333  0.66667  0.92667  1.0000
  O   O6        1.0  0.33333  0.66667  0.40667  1.0000
"
Fluorite_PbO2.cif,395,"data_image0
_chemical_formula_structural       Pb4O8
_chemical_formula_sum              ""Pb4 O8""
_cell_length_a       5.349
_cell_length_b       5.349
_cell_length_c       5.349
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pb  Pb1       1.0  0.00000  0.00000  0.00000  1.0000
  Pb  Pb2       1.0  0.00000  0.50000  0.50000  1.0000
  Pb  Pb3       1.0  0.50000  0.00000  0.50000  1.0000
  Pb  Pb4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
  O   O5        1.0  0.25000  0.25000  0.75000  1.0000
  O   O6        1.0  0.75000  0.75000  0.75000  1.0000
  O   O7        1.0  0.25000  0.75000  0.25000  1.0000
  O   O8        1.0  0.75000  0.25000  0.25000  1.0000
"
Rutile_BO2.cif,67,"data_image0
_chemical_formula_structural       B2O4
_chemical_formula_sum              ""B2 O4""
_cell_length_a       4.64789
_cell_length_b       4.64789
_cell_length_c       3.20667
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  B   B1        1.0  0.00000  0.00000  0.00000  1.0000
  B   B2        1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
CaesiumChloride_CuO.cif,152,"data_image0
_chemical_formula_structural       CuO
_chemical_formula_sum              ""Cu1 O1""
_cell_length_a       2.57981
_cell_length_b       2.57981
_cell_length_c       2.57981
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
"
AntiFluorite_Ga2O.cif,360,"data_image0
_chemical_formula_structural       Ga8O4
_chemical_formula_sum              ""Ga8 O4""
_cell_length_a       5.07662
_cell_length_b       5.07662
_cell_length_c       5.07662
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ga  Ga1       1.0  0.25000  0.25000  0.25000  1.0000
  Ga  Ga2       1.0  0.75000  0.75000  0.25000  1.0000
  Ga  Ga3       1.0  0.75000  0.25000  0.75000  1.0000
  Ga  Ga4       1.0  0.25000  0.75000  0.75000  1.0000
  Ga  Ga5       1.0  0.25000  0.25000  0.75000  1.0000
  Ga  Ga6       1.0  0.75000  0.75000  0.75000  1.0000
  Ga  Ga7       1.0  0.25000  0.75000  0.25000  1.0000
  Ga  Ga8       1.0  0.75000  0.25000  0.25000  1.0000
  O   O1        1.0  0.00000  0.00000  0.00000  1.0000
  O   O2        1.0  0.00000  0.50000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.50000  1.0000
  O   O4        1.0  0.50000  0.50000  0.00000  1.0000
"
ZincBlende_SbO.cif,27,"data_image0
_chemical_formula_structural       Sb4O4
_chemical_formula_sum              ""Sb4 O4""
_cell_length_a       4.82545
_cell_length_b       4.82545
_cell_length_c       4.82545
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Sb  Sb1       1.0  0.00000  0.00000  0.00000  1.0000
  Sb  Sb2       1.0  0.00000  0.50000  0.50000  1.0000
  Sb  Sb3       1.0  0.50000  0.00000  0.50000  1.0000
  Sb  Sb4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
"
Rutile_KO2.cif,363,"data_image0
_chemical_formula_structural       K2O4
_chemical_formula_sum              ""K2 O4""
_cell_length_a       4.70958
_cell_length_b       4.70958
_cell_length_c       2.8298
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  K   K1        1.0  0.00000  0.00000  0.00000  1.0000
  K   K2        1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
RheniumTrioxide_SnO3.cif,260,"data_image0
_chemical_formula_structural       SnO3
_chemical_formula_sum              ""Sn1 O3""
_cell_length_a       3.89999
_cell_length_b       3.89999
_cell_length_c       3.89999
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Sn  Sn1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.00000  0.50000  0.00000  1.0000
  O   O2        1.0  0.00000  0.00000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.00000  1.0000
"
CadmiumIodide_FeO2.cif,141,"data_image0
_chemical_formula_structural       FeO2
_chemical_formula_sum              ""Fe1 O2""
_cell_length_a       2.85535
_cell_length_b       2.85535
_cell_length_c       4.1884
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Fe  Fe1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.33333  0.66667  0.24000  1.0000
  O   O2        1.0  0.66667  0.33333  0.76000  1.0000
"
